Region,Year,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Quepos,2012,Primera Pequena,20538,13401,23033,12865,17200,9317,12184,12071,10493,9512,10741,6325,157679
Quepos,2012,Clasificado,23462,45349,131223,30293,23402,21204,11225,14471,19388,19609,16916,18634,375175
Quepos,2012,Chatarra,25293,19225,23629,18374,18509,19187,8307,24489,19737,15115,20408,13499,225772
Quepos,2012,Agria Cola,4675,4806,2682,2264,4973,3371,2170,8477,4977,4397,3200,2418,48408
Quepos,2012,Cabrilla,3581,12707,47957,25208,10456,13527,7648,5361,10130,6323,6373,12233,161503
Quepos,2012,Pargo,1413,2067,897,778,1572,2145,2226,2160,2526,667,279,746,17475
Quepos,2012,Pargo Seda,561,2247,1094,4058,6192,23092,28306,5555,6894,1191,3158,1865,84214
Quepos,2012,Dorado,76701,16288,13585,12005,20757,26570,12233,46142,93449,278632,174015,280586,1050962
Quepos,2012,Marlin,81,644,1369,877,1217,1041,1141,1135,2683,766,376,43,11373
Quepos,2012,Marlin Blanco,4960,14456,18415,19229,58384,53384,59835,47178,19653,9225,7178,7337,319234
Quepos,2012,Marlin Rosado,2953,5232,13154,7453,14790,11352,9032,5415,2548,5332,6877,5267,89403
Quepos,2012,Pez Vela,4792,8922,7364,7532,12406,9018,11581,13451,11145,11820,7210,20152,125393
Quepos,2012,Pez Espada,2195,2537,4401,3502,7081,13760,22841,75995,8764,20526,5003,4174,170780
Quepos,2012,Wahoo,163,161,277,97,179,67,118,61,64,215,231,573,2205
Quepos,2012,Sardina,304,60455,43,2,0,0,0,0,0,0,5,0,60808
Quepos,2012,Atun,23779,62466,49431,26440,20589,59950,49094,49483,33032,51939,47676,39293,513174
Quepos,2012,Ballyhoo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2012,Cazon,26125,45307,55740,27175,37783,59533,56020,47691,45230,30806,29181,35857,496446
Quepos,2012,Posta,15511,12452,22630,15531,34494,26745,30059,19308,16454,6089,6472,15204,220948
Quepos,2012,Maco,0,484,31,0,497,364,0,0,0,16,0,0,1392
Quepos,2012,Treacher,1780,7356,14134,11542,15952,15167,27573,23787,12811,16527,8001,5770,160400
Quepos,2012,Camaron Blanco,1656,550,1759,2038,219,367,147,653,320,318,218,100,8346
Quepos,2012,Camaron Cafe,0,0,0,0,0,0,15,0,0,55,106,63,239
Quepos,2012,Camaron Rosado,14635,6937,7903,12285,9281,14965,3012,13924,14462,13043,14669,16918,142033
Quepos,2012,Camaron Fidel,1567,74,132,4175,5571,2625,2421,1142,1574,4063,4434,3969,31745
Quepos,2012,Camaron Camello,0,0,0,0,0,5635,0,0,0,0,0,0,5635
Quepos,2012,Camaron Real,0,755,0,0,0,0,0,649,1198,89,796,1803,5291
Quepos,2012,Camaron Titi,325,36,731,1144,1660,883,523,3076,1087,2331,2667,935,15397
Quepos,2012,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,59,59
Quepos,2012,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2012,Calamar,0,0,0,0,216,115,0,215,13,0,7,33,599
Quepos,2012,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2012,Bivalvos,772,652,519,1065,796,1150,396,155,57,0,13,0,5575
Quepos,2012,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2012,Aleta Tiburon,1858,2686,3511,1872,4219,4059,5219,7346,4312,1827,2359,2565,41834
Quepos,2012,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2012,Buche,13,0,0,0,0,0,0,0,0,0,0,0,13
Quepos,2012,Cangrejo,407,0,0,0,0,0,0,0,0,0,0,0,407
Quepos,2012,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Primera Grande,0,0,0,18,0,0,0,0,0,0,15,0,33
Golfito,2012,Primera Pequena,2523,1324,533,1320,339,2253,332,200,149,114,299,412,9798
Golfito,2012,Clasificado,1615,1769,782,720,2,1177,1373,1803,753,1050,1628,18680,31352
Golfito,2012,Chatarra,584,381,509,3650,33,140,299,87,591,91,102,92,6558
Golfito,2012,Agria Cola,8,437,0,29,0,397,56,0,15,93,33,20,1088
Golfito,2012,Cabrilla,407,49,745,795,93,1021,1099,0,33,2924,655,2149,9970
Golfito,2012,Pargo,1150,772,643,550,180,901,163,377,80,146,93,228,5283
Golfito,2012,Pargo Seda,152,0,68,849,1980,684,23,0,235,0,0,5,3997
Golfito,2012,Dorado,41771,2514,2243,2652,6155,4246,3880,5821,9160,17734,11747,43541,151463
Golfito,2012,Marlin,551,224,751,312,1314,910,437,1453,83,244,0,0,6278
Golfito,2012,Marlin Blanco,1086,915,2527,3103,6482,1100,3988,4584,3878,355,468,1171,29656
Golfito,2012,Marlin Rosado,1151,690,1235,3538,5098,449,832,899,892,157,569,1009,16520
Golfito,2012,Pez Vela,1632,332,156,2221,3267,1782,4173,4236,734,356,1592,2768,23248
Golfito,2012,Pez Espada,5590,5406,9623,33288,3732,11372,5438,19101,827,9224,5339,16950,125889
Golfito,2012,Wahoo,14,0,70,221,37,0,0,0,20,0,37,50,448
Golfito,2012,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Atun,4232,15338,30300,47166,6577,36586,9014,20375,11530,16488,13282,27333,238222
Golfito,2012,Ballyhoo,85,56,48,34,50,76,0,100,1004,0,35,48,1535
Golfito,2012,Cazon,7726,9514,6786,30184,29938,3872,21841,10750,11695,1704,7513,14707,156231
Golfito,2012,Posta,3981,4078,8068,13634,11170,6133,6235,5479,2921,2438,3050,9989,77177
Golfito,2012,Maco,0,0,0,30,1204,0,0,0,0,0,0,0,1233
Golfito,2012,Treacher,605,32,1458,4202,3469,2090,1399,13142,6196,1756,2684,342,37375
Golfito,2012,Camaron Blanco,1,128,31,0,0,0,0,0,0,5,0,0,165
Golfito,2012,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Camaron Titi,13,90,0,0,0,0,0,0,0,33,0,0,135
Golfito,2012,Langosta Pacifica,0,0,6,4,0,0,0,0,0,0,0,0,11
Golfito,2012,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Calamar,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Bivalvos,0,0,0,0,0,0,0,0,0,11,0,0,11
Golfito,2012,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Aleta Tiburon,765,686,868,2425,2837,0,2061,608,642,274,639,384,12189
Golfito,2012,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2012,Buche,0,0,0,0,0,60,0,0,0,0,0,0,60
Golfito,2012,Cangrejo,8,0,0,0,0,0,0,0,0,0,0,0,8
Golfito,2012,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Primera Grande,0,0,0,0,0,0,0,0,6,0,0,0,6
Mar Caribe,2012,Primera Pequena,0,0,43,361,45,0,0,0,0,0,103,101,652
Mar Caribe,2012,Clasificado,1349,1097,7188,2651,439,6464,7146,9809,8626,4581,5588,3074,58013
Mar Caribe,2012,Chatarra,1191,769,652,604,282,190,400,0,114,256,103,3,4563
Mar Caribe,2012,Agria Cola,0,0,0,7,234,0,0,0,0,0,0,0,241
Mar Caribe,2012,Cabrilla,0,25,25,13,2,16,0,0,37,0,0,0,118
Mar Caribe,2012,Pargo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Pargo Seda,2391,1509,8320,1911,516,8888,8249,8494,7249,4378,7080,2917,61901
Mar Caribe,2012,Dorado,1412,1666,610,1094,2581,3016,580,1355,1857,596,1086,997,16850
Mar Caribe,2012,Marlin,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Marlin Blanco,1181,905,2074,1296,3654,885,701,406,1443,942,1146,854,15486
Mar Caribe,2012,Marlin Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Pez Vela,0,0,188,63,0,1249,369,24,594,182,52,0,2720
Mar Caribe,2012,Pez Espada,2407,2285,1338,715,1160,1443,469,953,1380,1634,1317,911,16012
Mar Caribe,2012,Wahoo,0,0,0,0,18,170,81,32,0,0,0,0,301
Mar Caribe,2012,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Atun,1423,3096,1099,567,968,1603,272,294,1706,1233,1995,1354,15610
Mar Caribe,2012,Ballyhoo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Cazon,11796,16266,7324,4741,4117,4628,710,419,2603,2863,2045,1817,59327
Mar Caribe,2012,Posta,4848,1826,1226,896,1058,2031,535,1597,4694,5393,7234,4106,35446
Mar Caribe,2012,Maco,145,347,466,124,514,447,0,0,107,109,177,185,2621
Mar Caribe,2012,Treacher,0,0,0,0,0,27,0,0,0,0,0,0,27
Mar Caribe,2012,Camaron Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Camaron Rosado,0,0,0,30,50,0,0,0,0,0,0,0,80
Mar Caribe,2012,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Camaron Titi,295,0,2912,1158,747,40,0,0,238,136,0,15,5540
Mar Caribe,2012,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Langosta Caribe,7176,5298,0,21,0,0,0,11,0,7,0,9,12522
Mar Caribe,2012,Calamar,0,0,0,0,0,18,0,0,0,0,0,0,18
Mar Caribe,2012,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Bivalvos,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Aleta Tiburon,930,831,315,197,292,352,111,158,537,595,615,438,5371
Mar Caribe,2012,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2012,Cangrejo,0,21,0,0,14,45,17,16,0,19,28,8,168
Mar Caribe,2012,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2011,Primera Grande,0,0,0,30,0,0,0,0,0,42,0,70,141
Guanacaste,2011,Primera Pequena,7147,9060,9769,16085,14413,15173,8826,12330,17088,22475,9080,9934,151381
Guanacaste,2011,Clasificado,13505,16494,16425,7117,7567,5345,5266,3944,5045,5569,10843,12305,109424
Guanacaste,2011,Chatarra,5515,6027,8058,8742,5453,1778,3538,5676,6501,7627,6397,3899,69210
Guanacaste,2011,Agria Cola,808,3,491,58,70,24,133,479,897,154,1469,59,4644
Guanacaste,2011,Cabrilla,22684,7470,7396,6148,8807,10509,3838,16620,13184,16152,49317,14393,176519
Guanacaste,2011,Pargo,1406,777,228,323,591,5194,3254,1908,1367,1905,1446,490,18888
Guanacaste,2011,Pargo Seda,4874,1828,4091,11131,14107,39715,14748,4544,5714,6616,3353,2762,113483
Guanacaste,2011,Dorado,16286,57775,23604,27822,10262,9167,6558,11060,15158,23232,95011,86776,382711
Guanacaste,2011,Marlin,0,204,308,784,485,123,171,741,255,272,491,448,4282
Guanacaste,2011,Marlin Blanco,3853,2248,2328,4198,9705,5155,1764,4364,5045,5119,2006,2526,48313
Guanacaste,2011,Marlin Rosado,4016,2778,3158,4533,13932,7991,3205,4642,4293,4824,7082,6328,66780
Guanacaste,2011,Pez Vela,731,1202,2360,2319,2130,3727,2417,5095,4048,6752,12614,3727,47121
Guanacaste,2011,Pez Espada,9869,6562,9410,18375,51618,22663,64961,41501,62551,24570,25580,37937,375597
Guanacaste,2011,Wahoo,104,155,71,10,28,20,0,269,144,36,58,38,933
Guanacaste,2011,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2011,Atun,10229,30612,25064,23360,28420,34070,45126,28595,30476,22430,10288,6206,294876
Guanacaste,2011,Ballyhoo,444,780,384,304,288,341,227,95,306,76,224,250,3720
Guanacaste,2011,Cazon,151464,26312,42470,63315,124963,121211,48223,173104,195535,112253,47655,63016,1169522
Guanacaste,2011,Posta,25436,16003,15395,26065,60093,28572,32526,45134,39769,24371,30506,32295,376164
Guanacaste,2011,Maco,0,0,319,64,74,241,0,40,395,69,0,0,1201
Guanacaste,2011,Treacher,1687,5697,3259,2289,10717,12448,4229,2228,20737,6934,5005,4361,79590
Guanacaste,2011,Camaron Blanco,0,489,192,0,60,12,254,30,0,797,352,0,2186
Guanacaste,2011,Camaron Cafe,529,0,0,0,22,41,0,0,2,52,0,0,645
Guanacaste,2011,Camaron Rosado,2570,761,10120,148,4107,4332,2397,1197,5243,3485,2121,1063,37544
Guanacaste,2011,Camaron Fidel,387,33,1121,0,4335,1484,3215,1185,0,1600,0,0,13360
Guanacaste,2011,Camaron Camello,0,0,0,0,112,63,167,0,0,0,0,0,342
Guanacaste,2011,Camaron Real,970,0,2156,3509,8833,718,7601,6617,7615,6172,1820,9149,55159
Guanacaste,2011,Camaron Titi,0,100,16,0,0,0,0,30,0,147,515,0,807
Guanacaste,2011,Langosta Pacifica,258,337,276,869,1189,527,1696,462,529,302,895,1539,8879
Guanacaste,2011,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2011,Calamar,0,0,0,0,0,0,0,224,0,0,0,0,224
Guanacaste,2011,Pulpo,1230,2681,1612,7978,5023,2199,2800,2415,1788,598,1184,1261,30770
Guanacaste,2011,Bivalvos,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2011,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2011,Aleta Tiburon,6355,3262,3252,6831,13048,11654,4144,14950,20945,9613,3729,5668,103451
Guanacaste,2011,Filet,168,0,0,8,0,0,0,44,8,0,0,0,227
Guanacaste,2011,Buche,297,0,0,0,0,0,0,0,0,0,3,4,303
Guanacaste,2011,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2011,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Primera Grande,8681,15101,17276,21714,33381,2302,3064,29272,20235,460,23860,18248,193594
Golfo de Nicoya,2011,Primera Pequena,61029,54618,52361,52388,51936,12882,19897,64084,64669,11032,59229,88182,592305
Golfo de Nicoya,2011,Clasificado,39984,49923,44909,45363,29857,18930,20797,57099,34290,30688,40327,60092,472257
Golfo de Nicoya,2011,Chatarra,67289,58643,52485,53778,48649,22519,24885,61355,64347,29618,56043,57260,596871
Golfo de Nicoya,2011,Agria Cola,14417,13692,12936,12931,15457,3426,1656,13055,18487,3346,15984,21768,147153
Golfo de Nicoya,2011,Cabrilla,1345,2013,1918,3085,2626,1413,1451,9340,1210,2127,567,217,27313
Golfo de Nicoya,2011,Pargo,353,180,1572,128,1692,282,3518,3180,1019,187,316,1316,13743
Golfo de Nicoya,2011,Pargo Seda,549,74,12,2193,3220,0,0,10,106,7,42,0,6211
Golfo de Nicoya,2011,Dorado,0,0,191,386,647,117,0,18,79,2803,14797,10665,29704
Golfo de Nicoya,2011,Marlin,80,0,0,0,0,0,0,0,0,0,0,0,80
Golfo de Nicoya,2011,Marlin Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Marlin Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Pez Vela,156,0,0,0,172,77,0,0,0,0,308,0,712
Golfo de Nicoya,2011,Pez Espada,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Wahoo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Sardina,36624,130758,49010,1498,317555,169184,84065,2284,53276,19900,98196,208898,1171246
Golfo de Nicoya,2011,Atun,10898,4070,8405,10472,32059,30570,48600,24515,32982,19325,23172,13753,258822
Golfo de Nicoya,2011,Ballyhoo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Cazon,1123,915,1126,978,1318,965,1080,1833,868,542,1071,845,12664
Golfo de Nicoya,2011,Posta,0,10,0,0,39,0,50,20,0,145,0,0,264
Golfo de Nicoya,2011,Maco,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Treacher,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Camaron Blanco,21633,19465,15747,11010,7725,967,3186,22797,28843,4633,30941,35041,201986
Golfo de Nicoya,2011,Camaron Cafe,7,0,0,0,0,14,0,96,0,90,339,0,545
Golfo de Nicoya,2011,Camaron Rosado,5237,4090,5366,14003,7847,18582,12125,6541,11633,8162,7707,2694,103985
Golfo de Nicoya,2011,Camaron Fidel,0,4,203,69,1382,1589,2831,165,693,772,610,193,8510
Golfo de Nicoya,2011,Camaron Camello,0,0,0,0,55,61,44,0,115,0,1351,0,1627
Golfo de Nicoya,2011,Camaron Real,3448,3136,889,554,6157,6924,1700,2837,3409,5389,8947,3487,46875
Golfo de Nicoya,2011,Camaron Titi,4805,2389,2031,1990,2189,422,2318,4495,1107,3231,5223,6229,36426
Golfo de Nicoya,2011,Langosta Pacifica,154,93,435,432,85,5,127,163,139,6,30,68,1736
Golfo de Nicoya,2011,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Calamar,924,0,0,0,0,38,124,44,0,0,0,26,1156
Golfo de Nicoya,2011,Pulpo,0,0,0,30,0,0,0,41,0,0,0,0,71
Golfo de Nicoya,2011,Bivalvos,597,695,266,251,234,232,234,793,672,309,290,288,4861
Golfo de Nicoya,2011,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2011,Aleta Tiburon,40,0,0,0,0,0,0,4,0,0,0,0,44
Golfo de Nicoya,2011,Filet,111,41,294,186,176,0,0,112,98,0,16,60,1095
Golfo de Nicoya,2011,Buche,0,0,0,0,0,0,0,0,0,0,6,553,559
Golfo de Nicoya,2011,Cangrejo,33,163,54,78,77,0,0,10,1142,0,47,87,1691
Golfo de Nicoya,2011,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Primera Grande,399,272,625,482,611,657,767,228,127,169,148,331,4817
Quepos,2011,Primera Pequena,16039,21319,26162,21306,11573,12705,14903,10033,11902,8172,4695,12626,171436
Quepos,2011,Clasificado,43742,62193,42634,20775,22288,10982,18071,12085,10904,9357,8557,20073,281662
Quepos,2011,Chatarra,20151,15997,26219,16889,24359,18092,20839,12198,20691,19869,8854,16886,221044
Quepos,2011,Agria Cola,6983,5215,5015,6773,3897,6718,7670,2152,4218,5331,4870,3335,62177
Quepos,2011,Cabrilla,14517,13335,16424,8598,11136,6754,5856,4194,4434,3117,4973,4227,97565
Quepos,2011,Pargo,1082,3616,1511,981,1495,606,1846,883,2741,1012,574,127,16475
Quepos,2011,Pargo Seda,1229,3945,3646,890,741,759,6585,23383,7739,2444,98,1224,52684
Quepos,2011,Dorado,50083,29278,12822,17166,26812,11040,6536,12964,18267,61801,176121,139247,562136
Quepos,2011,Marlin,1872,742,3637,1229,991,731,223,431,345,274,315,254,11043
Quepos,2011,Marlin Blanco,6749,6759,7418,12490,27732,35038,5446,7669,10174,6587,4787,3174,134022
Quepos,2011,Marlin Rosado,9226,2773,4356,4224,5844,4523,1498,2430,5497,4420,6230,8636,59657
Quepos,2011,Pez Vela,2841,4878,8906,6932,12198,5712,6408,11124,10410,9841,11874,9511,100637
Quepos,2011,Pez Espada,3661,2045,4084,9619,11601,9746,17387,23463,27656,10800,4786,4412,129259
Quepos,2011,Wahoo,141,350,177,214,154,122,0,89,61,55,73,22,1455
Quepos,2011,Sardina,184417,113368,203070,168530,26902,19500,100005,163159,0,0,0,87,979038
Quepos,2011,Atun,28370,24335,32407,30282,44648,19465,10392,15692,5560,10832,10065,9086,241133
Quepos,2011,Ballyhoo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Cazon,66410,51697,64855,47569,41672,35972,61102,68160,64798,56394,40263,61889,660782
Quepos,2011,Posta,12995,19449,34767,28387,46421,25667,32011,41623,25014,18133,10666,9394,304528
Quepos,2011,Maco,0,0,51,11,82,2596,56,0,37,9,423,0,3264
Quepos,2011,Treacher,11801,13547,8113,7137,27724,16749,20929,13244,20694,8362,8809,3156,160266
Quepos,2011,Camaron Blanco,2025,1989,2421,1157,928,207,290,320,1591,575,1314,1610,14427
Quepos,2011,Camaron Cafe,34,0,0,0,0,0,0,0,0,0,0,0,34
Quepos,2011,Camaron Rosado,18028,7523,14997,11557,10844,6807,12240,9577,9171,12920,15400,7453,136517
Quepos,2011,Camaron Fidel,3004,350,1669,5561,11269,1889,8022,2429,3166,1769,6599,2427,48153
Quepos,2011,Camaron Camello,0,0,0,0,120,61,11,0,0,366,0,0,558
Quepos,2011,Camaron Real,776,0,0,2543,0,0,0,1041,2763,10071,0,440,17634
Quepos,2011,Camaron Titi,0,1188,3201,917,1606,110,1059,194,607,81,1325,818,11105
Quepos,2011,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Calamar,7,0,0,0,0,0,0,0,0,0,0,0,7
Quepos,2011,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Bivalvos,103,188,509,744,858,536,881,937,364,426,571,436,6551
Quepos,2011,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Aleta Tiburon,6543,3404,5258,3697,5541,3859,5142,5659,4732,3445,3594,2692,53565
Quepos,2011,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Buche,0,0,0,4,26,32,8,38,4,0,9,0,122
Quepos,2011,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2011,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Primera Grande,0,0,0,5,0,0,85,0,12,3,0,104,208
Golfito,2011,Primera Pequena,2257,2156,1111,242,2148,128,1753,1419,380,740,339,4321,16992
Golfito,2011,Clasificado,1253,2404,174,1651,949,1612,1499,947,736,409,2418,2251,16303
Golfito,2011,Chatarra,187,436,3,18,196,12,25,77,161,72,90,285,1560
Golfito,2011,Agria Cola,0,0,0,12,262,0,22,2,0,31,0,3,331
Golfito,2011,Cabrilla,1867,347,155,500,765,428,641,1564,453,317,601,304,7943
Golfito,2011,Pargo,1,0,0,547,0,10,32,33,0,0,0,0,622
Golfito,2011,Pargo Seda,376,865,472,1608,1230,1595,481,1664,676,353,170,969,10459
Golfito,2011,Dorado,6672,15051,7097,15925,16411,8774,3164,1462,2581,10683,37007,57769,182595
Golfito,2011,Marlin,229,459,348,0,140,132,0,35,200,0,66,0,1608
Golfito,2011,Marlin Blanco,3246,2154,1775,3952,5413,6065,4403,3208,3180,1753,2380,1306,38835
Golfito,2011,Marlin Rosado,1167,1484,984,1396,3385,1996,697,1240,456,1173,2525,3723,20225
Golfito,2011,Pez Vela,2387,1658,1248,1202,3895,3765,4716,835,1345,2498,6305,5570,35425
Golfito,2011,Pez Espada,2899,3842,6544,8952,24514,22254,2372,8516,9191,10731,13808,20744,134367
Golfito,2011,Wahoo,0,109,0,0,17,11,0,0,0,0,0,67,204
Golfito,2011,Sardina,0,0,0,0,0,0,12,0,0,0,0,0,12
Golfito,2011,Atun,6166,12399,34953,45390,63346,32361,29382,21575,18156,21988,8138,8313,302165
Golfito,2011,Ballyhoo,1331,1514,1829,360,0,0,0,0,0,0,428,1087,6549
Golfito,2011,Cazon,19394,40937,33359,31725,17831,20105,38811,20973,35232,26559,51244,40947,377117
Golfito,2011,Posta,13813,14306,23616,21272,13443,8935,9524,12049,6724,10488,30780,11738,176688
Golfito,2011,Maco,0,0,0,12,74,0,0,0,0,0,158,0,244
Golfito,2011,Treacher,3897,5486,2028,3177,8350,9273,4461,4946,1677,3213,2522,1383,50413
Golfito,2011,Camaron Blanco,11,0,0,0,25,0,16,116,207,252,20,0,646
Golfito,2011,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Camaron Titi,160,0,0,0,287,0,68,191,288,140,25,24,1183
Golfito,2011,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,4,4
Golfito,2011,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Calamar,0,0,0,0,4,0,1,3,0,0,0,0,8
Golfito,2011,Pulpo,0,0,0,0,0,0,0,850,0,0,0,0,850
Golfito,2011,Bivalvos,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Cambute,0,0,0,0,0,0,0,2,0,0,0,0,2
Golfito,2011,Aleta Tiburon,1703,1884,1489,1187,1357,1555,2875,1333,1043,828,4268,2825,22348
Golfito,2011,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2011,Buche,0,0,0,0,0,0,2,21,0,0,0,3,27
Golfito,2011,Cangrejo,5,0,0,0,15,0,6,37,9,14,0,7,92
Golfito,2011,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2011,Primera Grande,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2011,Primera Pequena,10,200,34,431,1062,357,98,0,3487,5585,10797,0,22059
Mar Caribe,2011,Clasificado,5637,9643,8293,5943,4049,3235,1245,5753,455,4778,1034,949,51015
Mar Caribe,2011,Chatarra,7805,453,424,801,441,233,479,229,448,270,14615,3792,29989
Mar Caribe,2011,Agria Cola,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2011,Cabrilla,9,35,24,45,0,0,0,0,0,225,0,0,338
Mar Caribe,2011,Pargo,0,0,0,0,0,0,4120,299,0,0,0,0,4419
Mar Caribe,2011,Pargo Seda,5563,6443,7898,7613,6517,9613,0,3863,4082,746,2120,986,55443
Mar Caribe,2011,Dorado,45,0,45,917,663,551,447,955,469,298,649,2213,7252
Mar Caribe,2011,Marlin,879,0,0,0,0,0,0,0,0,0,0,0,879
Mar Caribe,2011,Marlin Blanco,1314,0,1520,1660,1843,1346,1379,2317,1133,606,443,1903,15464
Mar Caribe,2011,Marlin Rosado,0,0,0,0,0,0,0,0,0,0,0,14,14
Mar Caribe,2011,Pez Vela,19,0,0,0,173,13,587,168,450,124,38,30,1602
Mar Caribe,2011,Pez Espada,1918,0,1050,600,1106,792,847,1848,1305,1186,2091,2882,15624
Mar Caribe,2011,Wahoo,87,0,121,60,7,7,5,0,26,0,0,0,311
Mar Caribe,2011,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
